#JD                    MAG              ERR               SURVEY Filter
2455162.430175779853   0.041573000000   0.043380000000        SWASP
2455162.430664060172   0.043200000000   0.037497000000        SWASP
2455162.430664060172  -0.043348000000   0.040662000000        SWASP
2455162.435058590025  -0.012557000000   0.035990000000        SWASP
2455162.435546880122  -0.052468000000   0.034608000000        SWASP
2455162.435546880122  -0.061932000000   0.039896000000        SWASP
2455162.439453119878   0.059190000000   0.037605000000        SWASP
2455162.439941409975  -0.038214000000   0.034400000000        SWASP
2455162.443847659975  -0.103091000000   0.031657000000        SWASP
2455162.443847659975  -0.065158000000   0.038902000000        SWASP
2455162.444335939828   0.007258000000   0.035354000000        SWASP
2455162.444335939828  -0.009706000000   0.040392000000        SWASP
2455162.448730470147   0.026704000000   0.035544000000        SWASP
2455162.448730470147  -0.079793000000   0.037613000000        SWASP
2455162.449218750000  -0.031758000000   0.033774000000        SWASP
2455162.449218750000   0.005706000000   0.040328000000        SWASP
2455162.453125000000   0.046215000000   0.036133000000        SWASP
2455162.453125000000  -0.007868000000   0.039637000000        SWASP
2455162.453613279853   0.046717000000   0.036064000000        SWASP
2455162.453613279853  -0.015970000000   0.039708000000        SWASP
2455162.457519529853  -0.003812000000   0.033962000000        SWASP
2455162.457519529853  -0.001468000000   0.039569000000        SWASP
2455162.458007810172   0.007232000000   0.034407000000        SWASP
2455162.458007810172  -0.023656000000   0.038752000000        SWASP
2455162.462402340025  -0.052398000000   0.031827000000        SWASP
2455162.462402340025  -0.078970000000   0.036471000000        SWASP
2455162.462402340025   0.036971000000   0.034907000000        SWASP
2455162.462402340025  -0.012579000000   0.038855000000        SWASP
2455162.466796880122  -0.065325000000   0.031443000000        SWASP
2455162.466796880122   0.029646000000   0.039992000000        SWASP
2455162.467285159975   0.003885000000   0.033763000000        SWASP
2455162.467285159975  -0.092770000000   0.036181000000        SWASP
2455162.472167970147  -0.003883000000   0.033101000000        SWASP
2455162.472167970147  -0.098120000000   0.034901000000        SWASP
2455162.472656250000  -0.059421000000   0.031367000000        SWASP
2455162.472656250000  -0.053991000000   0.036564000000        SWASP
2455162.478027340025   0.030928000000   0.033549000000        SWASP
2455162.478027340025  -0.057767000000   0.036212000000        SWASP
2455162.478515619878  -0.059799000000   0.030897000000        SWASP
2455162.478515619878  -0.045572000000   0.036576000000        SWASP
2455162.483398439828  -0.016078000000   0.032050000000        SWASP
2455162.483398439828  -0.011925000000   0.037515000000        SWASP
2455162.483886720147   0.013448000000   0.033047000000        SWASP
2455162.483886720147   0.002628000000   0.037749000000        SWASP
2455162.489257810172  -0.005392000000   0.032303000000        SWASP
2455162.489257810172  -0.050670000000   0.035783000000        SWASP
2455162.489746090025   0.008290000000   0.032688000000        SWASP
2455162.489746090025  -0.079260000000   0.035009000000        SWASP
2455162.494628909975   0.023716000000   0.033030000000        SWASP
2455162.494628909975   0.053478000000   0.039255000000        SWASP
2455162.495117189828  -0.085391000000   0.029813000000        SWASP
2455162.495117189828   0.023661000000   0.038215000000        SWASP
2455162.500488279853  -0.047034000000   0.030986000000        SWASP
2455162.500488279853  -0.014559000000   0.036804000000        SWASP
2455162.500976560172   0.031271000000   0.032578000000        SWASP
2455162.500976560172  -0.013298000000   0.036730000000        SWASP
2455162.505859380122  -0.071007000000   0.029859000000        SWASP
2455162.505859380122  -0.073774000000   0.034995000000        SWASP
2455162.506347659975  -0.002319000000   0.031638000000        SWASP
2455162.506347659975   0.023967000000   0.037680000000        SWASP
2455162.511718750000  -0.042453000000   0.030439000000        SWASP
2455162.511718750000   0.054579000000   0.038820000000        SWASP
2455162.512207029853   0.018231000000   0.037795000000        SWASP
2455162.517578119878  -0.022915000000   0.036496000000        SWASP
2455162.518066409975  -0.005906000000   0.036961000000        SWASP
2455162.523925779853   0.011794000000   0.031939000000        SWASP
2455162.523925779853  -0.018005000000   0.036623000000        SWASP
2455162.524414060172  -0.040633000000   0.030411000000        SWASP
2455162.524414060172  -0.024829000000   0.036171000000        SWASP
2455162.530761720147  -0.027035000000   0.030485000000        SWASP
2455162.530761720147  -0.081850000000   0.034319000000        SWASP
2455162.531250000000  -0.024888000000   0.030813000000        SWASP
2455162.531250000000   0.028290000000   0.037391000000        SWASP
2455162.537597659975  -0.009013000000   0.030622000000        SWASP
2455162.537597659975  -0.014820000000   0.036088000000        SWASP
2455162.538085939828   0.029031000000   0.037335000000        SWASP
2455162.538085939828  -0.074779000000   0.029152000000        SWASP
2455162.545410159975   0.003963000000   0.031212000000        SWASP
2455162.545410159975  -0.021425000000   0.035721000000        SWASP
2455162.545898439828  -0.025294000000   0.030407000000        SWASP
2455162.545898439828  -0.008967000000   0.036088000000        SWASP
2455162.552246090025   0.037229000000   0.031992000000        SWASP
2455162.552246090025  -0.020108000000   0.035033000000        SWASP
2455162.552734380122  -0.082232000000   0.028791000000        SWASP
2455162.552734380122  -0.003366000000   0.035542000000        SWASP
2455162.558593750000   0.009768000000   0.036502000000        SWASP
2455162.559082029853  -0.028602000000   0.035031000000        SWASP
2455162.565429689828  -0.030435000000   0.034808000000        SWASP
2455162.565917970147   0.041490000000   0.036815000000        SWASP
2455162.572265619878  -0.037066000000   0.034536000000        SWASP
2455162.572753909975  -0.014799000000   0.035000000000        SWASP
2455162.579101560172  -0.092113000000   0.027733000000        SWASP
2455162.579101560172  -0.048981000000   0.033422000000        SWASP
2455162.579589840025  -0.057795000000   0.028477000000        SWASP
2455162.579589840025   0.002828000000   0.034540000000        SWASP
2455162.584472659975  -0.039735000000   0.028816000000        SWASP
2455162.584472659975   0.036865000000   0.035540000000        SWASP
2455162.584960939828  -0.017571000000   0.029352000000        SWASP
2455162.584960939828  -0.035105000000   0.033565000000        SWASP
2455162.591308590025   0.019306000000   0.029901000000        SWASP
2455162.591308590025   0.016541000000   0.034571000000        SWASP
2455162.591796880122  -0.008002000000   0.028817000000        SWASP
2455162.591796880122  -0.003584000000   0.033603000000        SWASP
2455162.598144529853  -0.056388000000   0.031807000000        SWASP
2455162.598632810172  -0.073686000000   0.030883000000        SWASP
2455162.604980470147   0.035797000000   0.027711000000        SWASP
2455162.604980470147  -0.025215000000   0.031080000000        SWASP
2455162.605468750000  -0.025667000000   0.026025000000        SWASP
2455162.605468750000  -0.041954000000   0.030937000000        SWASP
2455162.612792970147   0.012195000000   0.030637000000        SWASP
2455162.613281250000  -0.009759000000   0.029408000000        SWASP
2455162.618652340025  -0.048387000000   0.028145000000        SWASP
2455162.619140619878  -0.047265000000   0.028012000000        SWASP
2455162.625488279853  -0.032697000000   0.027548000000        SWASP
2455162.625976560172  -0.029215000000   0.027762000000        SWASP
2455162.630859380122  -0.044772000000   0.026391000000        SWASP
2455162.631347659975  -0.026665000000   0.026881000000        SWASP
2455162.636718750000  -0.001924000000   0.043381000000        SWASP
2455162.637207029853  -0.078401000000   0.147435000000        SWASP
2455162.642578119878   0.210250000000   0.191973000000        SWASP
2455162.642578119878   0.175639000000   0.084682000000        SWASP
2455162.648925779853  -0.010870000000   0.105600000000        SWASP
2455162.649414060172   0.030390000000   0.125012000000        SWASP
2455162.654785159975  -0.057222000000   0.284758000000        SWASP
2455162.655273439828  -0.018283000000   0.109795000000        SWASP
2455162.659179689828   0.141414000000   0.081147000000        SWASP
2455162.659667970147   0.110006000000   0.077110000000        SWASP
2455162.665039060172   0.069638000000   0.214428000000        SWASP
2455162.665527340025   0.161844000000   0.185747000000        SWASP
2455162.669433590025  -0.012234000000   0.033369000000        SWASP
2455162.669921880122  -0.040699000000   0.036083000000        SWASP
2455162.674316409975  -0.023839000000   0.145803000000        SWASP
2455162.674804689828   0.116821000000   0.133655000000        SWASP
2455162.678710939828   0.010361000000   0.126986000000        SWASP
2455162.678710939828  -0.098521000000   0.102970000000        SWASP
2455162.679199220147  -0.019174000000   0.098691000000        SWASP
2455162.679199220147  -0.073674000000   0.096138000000        SWASP
2455162.684570310172   0.283669000000   0.675103000000        SWASP
2455162.685058590025  -0.005530000000   0.456956000000        SWASP
2455163.412597659975  -0.000527000000   0.044878000000        SWASP
2455163.413085939828  -0.000669000000   0.044692000000        SWASP
2455163.415039060172  -0.049804000000   0.042435000000        SWASP
2455163.415527340025  -0.036830000000   0.042744000000        SWASP
2455163.417480470147  -0.005468000000   0.044029000000        SWASP
2455163.417968750000   0.009728000000   0.044465000000        SWASP
2455163.419921880122  -0.020056000000   0.043202000000        SWASP
2455163.420410159975  -0.038702000000   0.042088000000        SWASP
2455163.422363279853   0.019508000000   0.043801000000        SWASP
2455163.422851560172  -0.013159000000   0.042901000000        SWASP
2455163.425781250000  -0.103771000000   0.039084000000        SWASP
2455163.426269529853  -0.018985000000   0.042555000000        SWASP
2455163.429199220147   0.007571000000   0.042662000000        SWASP
2455163.429687500000   0.001522000000   0.042750000000        SWASP
2455163.432617189828  -0.092204000000   0.039115000000        SWASP
2455163.433105470147   0.015775000000   0.042184000000        SWASP
2455163.436523439828  -0.070345000000   0.039083000000        SWASP
2455163.437011720147   0.066127000000   0.043868000000        SWASP
2455163.439941409975   0.045006000000   0.042552000000        SWASP
2455163.440429689828  -0.022543000000   0.040691000000        SWASP
2455163.443359380122  -0.052766000000   0.038813000000        SWASP
2455163.443847659975  -0.072323000000   0.038485000000        SWASP
2455163.446777340025  -0.025942000000   0.039471000000        SWASP
2455163.447265619878  -0.010911000000   0.040283000000        SWASP
2455163.450195310172  -0.046004000000   0.038909000000        SWASP
2455163.450683590025  -0.028610000000   0.039426000000        SWASP
2455163.453613279853   0.130427000000   0.044911000000        SWASP
2455163.454101560172  -0.020962000000   0.039225000000        SWASP
2455163.457031250000   0.035309000000   0.040758000000        SWASP
2455163.457519529853   0.051565000000   0.041378000000        SWASP
2455163.460449220147   0.025970000000   0.040109000000        SWASP
2455163.460937500000   0.081588000000   0.042395000000        SWASP
