# BJD-2454833, Flux, Error
3.060297760760477104e+03 1.011575330661584227e+00 1.129487174284200742e-04
3.060318192615755834e+03 1.013879371240388849e+00 1.129487174284200742e-04
3.060338624271389563e+03 1.015994244659960355e+00 1.129487174284200742e-04
3.060359056027256884e+03 1.017935411633210663e+00 1.129487174284200742e-04
3.060379487883466936e+03 1.019636467036657335e+00 1.129487174284200742e-04
3.060399919639916334e+03 1.021441606528512569e+00 1.129487174284200742e-04
3.060420351296714216e+03 1.023055371237493461e+00 1.129487174284200742e-04
3.060440783153739176e+03 1.024445430299775861e+00 1.129487174284200742e-04
3.060461214911119896e+03 1.025538243235505131e+00 1.129487174284200742e-04
3.060481646668849862e+03 1.026961430508841477e+00 1.129487174284200742e-04
3.060502078426805383e+03 1.028096560225469913e+00 1.129487174284200742e-04
3.060522510185001011e+03 1.029331871130339415e+00 1.129487174284200742e-04
3.060542942043539369e+03 1.030199702237954318e+00 1.129487174284200742e-04
3.060563373702432727e+03 1.030654187004341082e+00 1.129487174284200742e-04
3.060583805461559677e+03 1.031165102900749808e+00 1.129487174284200742e-04
3.060604237321036635e+03 1.031502488739730383e+00 1.129487174284200742e-04
3.060624668980737624e+03 1.031762678043848469e+00 1.129487174284200742e-04
3.060645100840796658e+03 1.032111240001864161e+00 1.129487174284200742e-04
3.060665532501203415e+03 1.032136420480059158e+00 1.129487174284200742e-04
3.060685964261836489e+03 1.032186831827194062e+00 1.129487174284200742e-04
3.060706396122710430e+03 1.032284373070476047e+00 1.129487174284200742e-04
3.060726827883932856e+03 1.031788878847852198e+00 1.129487174284200742e-04
3.060747259545496490e+03 1.031585233352622755e+00 1.129487174284200742e-04
3.060767691407301754e+03 1.030874422618508479e+00 1.129487174284200742e-04
3.060788123069454741e+03 1.030349314944570827e+00 1.129487174284200742e-04
3.060808554831950460e+03 1.029813698518386111e+00 1.129487174284200742e-04
3.060828986694570631e+03 1.028996996165770783e+00 1.129487174284200742e-04
3.060849418357654940e+03 1.028029864303494856e+00 1.129487174284200742e-04
3.060869850220966327e+03 1.027171963742876670e+00 1.129487174284200742e-04
3.060890281984633475e+03 1.026822518255857464e+00 1.129487174284200742e-04
3.060910713648525416e+03 1.026043352977934697e+00 1.129487174284200742e-04
3.060931145512775402e+03 1.025799876718512582e+00 1.129487174284200742e-04
3.060951577277257456e+03 1.024350399243895593e+00 1.129487174284200742e-04
3.060972009042081481e+03 1.022339800407602306e+00 1.129487174284200742e-04
3.060992440807262028e+03 1.020897488132624931e+00 1.129487174284200742e-04
3.061012872572675406e+03 1.019671308533439680e+00 1.129487174284200742e-04
3.061033304438431514e+03 1.018568576133861869e+00 1.129487174284200742e-04
3.061053736104426207e+03 1.017509184611497419e+00 1.129487174284200742e-04
3.061074167870770907e+03 1.016754079058136861e+00 1.129487174284200742e-04
3.061094599737458338e+03 1.015973214077443343e+00 1.129487174284200742e-04
3.061115031504385115e+03 1.014218912147673679e+00 1.129487174284200742e-04
3.061135463171660376e+03 1.013070021501370599e+00 1.129487174284200742e-04
3.061155895039162715e+03 1.011570895892340838e+00 1.129487174284200742e-04
3.061176326807020814e+03 1.010317135071678418e+00 1.129487174284200742e-04
3.061196758475110983e+03 1.009029289270679586e+00 1.129487174284200742e-04
3.061217190343544644e+03 1.008177214224310836e+00 1.129487174284200742e-04
3.061237622112334066e+03 1.007238932693374389e+00 1.129487174284200742e-04
3.061258053981349804e+03 1.005957964803240845e+00 1.129487174284200742e-04
3.061278485650836956e+03 1.004928064722267367e+00 1.129487174284200742e-04
3.061298917420441285e+03 1.003877908724352563e+00 1.129487174284200742e-04
3.061319349290395621e+03 1.002745026847624787e+00 1.129487174284200742e-04
3.061339780960690405e+03 1.001507802545045678e+00 1.129487174284200742e-04
3.061360212731342472e+03 1.000689619426117893e+00 1.129487174284200742e-04
3.061380644502227369e+03 9.998527803713644913e-01 1.129487174284200742e-04
3.061401076273337821e+03 9.985803829047312785e-01 1.129487174284200742e-04
3.061421507944920450e+03 9.974938526341148304e-01 1.129487174284200742e-04
3.061441939816621016e+03 9.963565004737431341e-01 1.129487174284200742e-04
3.061462371588779206e+03 9.952123688644294308e-01 1.129487174284200742e-04
3.061482803461178264e+03 9.939799272591004486e-01 1.129487174284200742e-04
3.061503235133925045e+03 9.928181839443079859e-01 1.129487174284200742e-04
3.061523666906898143e+03 9.913308483907188329e-01 1.129487174284200742e-04
3.061544098780228524e+03 9.900922560050113841e-01 1.129487174284200742e-04
3.061564530453906627e+03 9.897537697302550841e-01 1.129487174284200742e-04
3.061584962227811047e+03 9.886225121276536187e-01 1.129487174284200742e-04
3.061605394102072751e+03 9.867449394903753390e-01 1.129487174284200742e-04
3.061625825876675663e+03 9.855741192130508255e-01 1.129487174284200742e-04
3.061646257651518681e+03 9.839667196578268937e-01 1.129487174284200742e-04
3.061666689426710946e+03 9.827522623611605335e-01 1.129487174284200742e-04
3.061687121202252456e+03 9.812815020837764024e-01 1.129487174284200742e-04
3.061707552978019521e+03 9.798611235740950498e-01 1.129487174284200742e-04
3.061727984754143108e+03 9.785728177705923514e-01 1.129487174284200742e-04
3.061748416530492250e+03 9.773888088481462733e-01 1.129487174284200742e-04
3.061768848407198675e+03 9.757915158150191060e-01 1.129487174284200742e-04
3.061789280084252823e+03 9.748930603519870841e-01 1.129487174284200742e-04
3.061809711861656979e+03 9.739960702081574828e-01 1.129487174284200742e-04
3.061830143739287450e+03 9.732335745169075070e-01 1.129487174284200742e-04
3.061850575417156506e+03 9.721173696263184505e-01 1.129487174284200742e-04
3.061871007295485470e+03 9.709933106633135136e-01 1.129487174284200742e-04
3.061891439074053778e+03 9.695674049327140942e-01 1.129487174284200742e-04
3.061911870752970572e+03 9.687596076438166337e-01 1.129487174284200742e-04
3.061932302632114443e+03 9.677800240116906094e-01 1.129487174284200742e-04
3.061952734411614074e+03 9.673805629607705736e-01 1.129487174284200742e-04
3.061973166091462190e+03 9.669728703624835831e-01 1.129487174284200742e-04
3.061993597971537383e+03 9.667137564484363788e-01 1.129487174284200742e-04
3.062014029751968337e+03 9.667685279842295198e-01 1.129487174284200742e-04
3.062034461532748537e+03 9.665954362058141180e-01 1.129487174284200742e-04
3.062075324995232222e+03 9.664531140213733496e-01 1.129487174284200742e-04
3.062095756876828091e+03 9.669185785073735051e-01 1.129487174284200742e-04
3.062116188658881583e+03 9.672568556068967816e-01 1.129487174284200742e-04
3.062136620341174421e+03 9.678193550213001206e-01 1.129487174284200742e-04
3.062157052223818027e+03 9.684476679721469861e-01 1.129487174284200742e-04
3.062177484006802842e+03 9.692119735377555667e-01 1.129487174284200742e-04
3.062197915790027764e+03 9.700401777948812754e-01 1.129487174284200742e-04
3.062218347573601932e+03 9.718598772567329513e-01 1.129487174284200742e-04
3.062238779357401654e+03 9.731853254633168193e-01 1.129487174284200742e-04
3.062259211241675075e+03 9.743131892918027726e-01 1.129487174284200742e-04
3.062279643026064150e+03 9.754815631829308886e-01 1.129487174284200742e-04
3.062300074710910849e+03 9.770922645669112283e-01 1.129487174284200742e-04
3.062320506596115592e+03 9.788009754342560376e-01 1.129487174284200742e-04
3.062340938381552405e+03 9.808117127453350736e-01 1.129487174284200742e-04
3.062361370067330427e+03 9.823016025272961471e-01 1.129487174284200742e-04
3.062381801953350077e+03 9.838697239107307979e-01 1.129487174284200742e-04
3.062402233739718213e+03 9.858534875610999171e-01 1.129487174284200742e-04
3.062422665626429080e+03 9.878977757755774691e-01 1.129487174284200742e-04
3.062443097313494945e+03 9.901360639834393407e-01 1.129487174284200742e-04
3.062463529100794403e+03 9.923338720279445413e-01 1.129487174284200742e-04
3.062483960988436593e+03 9.947939317956854266e-01 1.129487174284200742e-04
3.062504392676433781e+03 9.975816867138171951e-01 1.129487174284200742e-04
3.062524824464664562e+03 1.000195442397794121e+00 1.129487174284200742e-04
3.062545256353354489e+03 1.002183908596851358e+00 1.129487174284200742e-04
3.062565688042166585e+03 1.004028921216800763e+00 1.129487174284200742e-04
3.062586119831445103e+03 1.005805628769629090e+00 1.129487174284200742e-04
3.062606551720949938e+03 1.008281845026501644e+00 1.129487174284200742e-04
3.062626983410926186e+03 1.010361869599879503e+00 1.129487174284200742e-04
3.062647415301020374e+03 1.012680123991186898e+00 1.129487174284200742e-04
3.062667847091572185e+03 1.014673807907883640e+00 1.129487174284200742e-04
3.062688278782363341e+03 1.016312268121348561e+00 1.129487174284200742e-04
3.062708710673497990e+03 1.018010025693554921e+00 1.129487174284200742e-04
3.062729142364987638e+03 1.019898766095425735e+00 1.129487174284200742e-04
3.062749574256711639e+03 1.021339575224413654e+00 1.129487174284200742e-04
3.062770006048900541e+03 1.022893562963209879e+00 1.129487174284200742e-04
3.062790437841198582e+03 1.024185112303776179e+00 1.129487174284200742e-04
3.062810869633969560e+03 1.025433093349381375e+00 1.129487174284200742e-04
3.062831301427082508e+03 1.026369706197535647e+00 1.129487174284200742e-04
3.062851733220435563e+03 1.027737077517379083e+00 1.129487174284200742e-04
3.062872165014137863e+03 1.028809034088597141e+00 1.129487174284200742e-04
3.062892596808072994e+03 1.029536378761337190e+00 1.129487174284200742e-04
3.062913028602466511e+03 1.030395516812933066e+00 1.129487174284200742e-04
3.062933460397100134e+03 1.031654499549920612e+00 1.129487174284200742e-04
3.062953892192075728e+03 1.032151362251065185e+00 1.129487174284200742e-04
3.062974323987291427e+03 1.032246457366656323e+00 1.129487174284200742e-04
3.062994755882973550e+03 1.032618725119602399e+00 1.129487174284200742e-04
3.063015187578886980e+03 1.032496263152164140e+00 1.129487174284200742e-04
3.063035619475143903e+03 1.032712926609042459e+00 1.129487174284200742e-04
3.063056051271756587e+03 1.032155837680476917e+00 1.129487174284200742e-04
3.063076482968594064e+03 1.032279094022332977e+00 1.129487174284200742e-04
3.063096914865789586e+03 1.031582690434082794e+00 1.129487174284200742e-04
3.063117346663333592e+03 1.031402161412678042e+00 1.129487174284200742e-04
3.063137778361226083e+03 1.031064342084974550e+00 1.129487174284200742e-04
3.063158210259462066e+03 1.029824480850675128e+00 1.129487174284200742e-04
3.063178642057937395e+03 1.029276622899674365e+00 1.129487174284200742e-04
3.063199073956755456e+03 1.029183391352941124e+00 1.129487174284200742e-04
3.063219505655928515e+03 1.028170773169996943e+00 1.129487174284200742e-04
3.063239937455335166e+03 1.026990517393216562e+00 1.129487174284200742e-04
3.063260369355200964e+03 1.025996652806427933e+00 1.129487174284200742e-04
3.063280801055305346e+03 1.024883070632139459e+00 1.129487174284200742e-04
3.063301232855643320e+03 1.023086855204997647e+00 1.129487174284200742e-04
3.063321664756556856e+03 1.021816115191794161e+00 1.129487174284200742e-04
3.063342096457708976e+03 1.020085483488507805e+00 1.129487174284200742e-04
3.063362528259094688e+03 1.018846175996545034e+00 1.129487174284200742e-04
3.063382960160706716e+03 1.017539341079582105e+00 1.129487174284200742e-04
3.063403391862790158e+03 1.016093984075897128e+00 1.129487174284200742e-04
3.063423823765340785e+03 1.014691654728092418e+00 1.129487174284200742e-04
3.063444255467882613e+03 1.013319347394600722e+00 1.129487174284200742e-04
3.063464687271130970e+03 1.011547991132251578e+00 1.129487174284200742e-04
3.063485119174380088e+03 1.010172155686876128e+00 1.129487174284200742e-04
3.063505550978086831e+03 1.008941239447393556e+00 1.129487174284200742e-04
3.063525982682032918e+03 1.007595122714555425e+00 1.129487174284200742e-04
3.063546414586446190e+03 1.006260305435413338e+00 1.129487174284200742e-04
3.063566846391084255e+03 1.004834438344180958e+00 1.129487174284200742e-04
3.063587278196195257e+03 1.003222726534384490e+00 1.129487174284200742e-04
3.063607710001539090e+03 1.001486964603837349e+00 1.129487174284200742e-04
3.063628141807108477e+03 1.000195507941639583e+00 1.129487174284200742e-04
3.063648573713151563e+03 9.988482869218031635e-01 1.129487174284200742e-04
3.063669005419418681e+03 9.978943367666985864e-01 1.129487174284200742e-04
3.063689437225926667e+03 9.962112669515262864e-01 1.129487174284200742e-04
3.063709869132901076e+03 9.950052682145530403e-01 1.129487174284200742e-04
3.063730300840339623e+03 9.936913071280731868e-01 1.129487174284200742e-04
3.063750732648004487e+03 9.920711870058710469e-01 1.129487174284200742e-04
3.063771164555910218e+03 9.913517085808150053e-01 1.129487174284200742e-04
3.063791596264039981e+03 9.906180333161732632e-01 1.129487174284200742e-04
3.063812028172644204e+03 9.892239826573419048e-01 1.129487174284200742e-04
3.063832459981713328e+03 9.880132494119987507e-01 1.129487174284200742e-04
3.063852891691014520e+03 9.864112630260675196e-01 1.129487174284200742e-04
3.063873323600542790e+03 9.853412456936498920e-01 1.129487174284200742e-04
3.063893755410543235e+03 9.840189793234508375e-01 1.129487174284200742e-04
3.063914187120768474e+03 9.830915316273478588e-01 1.129487174284200742e-04
3.063934619031235343e+03 9.821834814343365361e-01 1.129487174284200742e-04
3.063955050842167111e+03 9.816870899650687043e-01 1.129487174284200742e-04
3.063975482753558026e+03 9.803593879134054889e-01 1.129487174284200742e-04
3.063995914464954694e+03 9.809255016490249224e-01 1.129487174284200742e-04
3.064036778189140023e+03 9.780035330993928078e-01 1.129487174284200742e-04
3.064057209901700844e+03 9.766756392586102287e-01 1.129487174284200742e-04
3.064077641714728088e+03 9.756794778706315840e-01 1.129487174284200742e-04
3.064098073527748056e+03 9.748604271847726155e-01 1.129487174284200742e-04
3.064118505341473792e+03 9.744455287503537289e-01 1.129487174284200742e-04
3.064138937155199528e+03 9.741222542970583431e-01 1.129487174284200742e-04
3.064159369069617242e+03 9.819378883652614132e-01 1.129487174284200742e-04
3.064179800784040708e+03 9.781228503196602864e-01 1.129487174284200742e-04
3.064200232698931359e+03 9.760361660202098166e-01 1.129487174284200742e-04
3.064220664514279633e+03 9.752888712472606025e-01 1.129487174284200742e-04
3.064241096229867253e+03 9.751106403587943561e-01 1.129487174284200742e-04
3.064261528145689226e+03 9.748443288211269264e-01 1.129487174284200742e-04
3.064281959961968823e+03 9.746378997058963156e-01 1.129487174284200742e-04
3.064302391678487766e+03 9.741335821622831848e-01 1.129487174284200742e-04
3.064322823595241061e+03 9.740159704632394000e-01 1.129487174284200742e-04
3.064343255412451981e+03 9.742527885725170700e-01 1.129487174284200742e-04
3.064363687330136599e+03 9.742021085265836211e-01 1.129487174284200742e-04
3.064384119048052526e+03 9.740985686402067190e-01 1.129487174284200742e-04
3.064404550866194768e+03 9.739774457230940818e-01 1.129487174284200742e-04
3.064424982784810709e+03 9.733592565871649338e-01 1.129487174284200742e-04
3.064445414503657958e+03 9.731361300847954920e-01 1.129487174284200742e-04
3.064465846322964353e+03 9.731697185993852806e-01 1.129487174284200742e-04
3.064486278242511617e+03 9.679356497934344938e-01 1.129487174284200742e-04
3.064506709962290188e+03 9.739685020805413096e-01 1.129487174284200742e-04
3.064527141782527906e+03 9.745924217671528833e-01 1.129487174284200742e-04
3.064547573703239323e+03 9.754799115640184759e-01 1.129487174284200742e-04
3.064568005424182047e+03 9.771459415918186675e-01 1.129487174284200742e-04
3.064588437345351849e+03 9.773758604487767787e-01 1.129487174284200742e-04
3.064608869166993827e+03 9.788082229737077311e-01 1.129487174284200742e-04
3.064629300988861360e+03 9.795899221268113966e-01 1.129487174284200742e-04
3.064649732810968999e+03 9.814286576283850483e-01 1.129487174284200742e-04
